AGE	SEX	EDUC	WRKSTAT	RICHWORK	SATJOB	LIFE	IMPJOB	INCOME4	HRS1	DEGREE	ANOMIA5	DEGREE2	MAEDUC	PAEDUC	MACOLLEG	PACOLLEG	SATJOB2	MARITAL	AGEWED	SPWRKSTA	SPHRS1	SIBS	ZODIAC	SPEDUC	SPDEG	PARTYID	VOTE92	PRES92	POSTLIFE	HAPPY	HAPMAR	JOBINC	CLASSICL	OPERA	COUNTRY	RINCOM91	TVHOURS	FINRELA	WIFEDUC	HUSBEDUC	INCOMDOL	RINCMDOL	INCOME91
78	2	12	5	0	0	2	5	4	-1	1	1	0	8	12	0	1	?	2	25	0	-1	4	5	97	7	1	2	0	1	2	0	3	2	3	2	0	1	4	?	?	87500	?	21
42	2	9	7	0	9	2	4	1	-1	0	1	0	99	97	0	?	?	3	15	0	-1	6	1	97	7	2	2	0	0	2	0	2	3	4	1	0	7	2	?	?	500	?	1
75	2	5	5	0	0	2	5	1	-1	0	1	0	98	98	?	?	?	2	19	0	-1	6	3	97	7	0	1	1	1	3	0	1	4	5	2	0	2	2	?	?	4500	?	4
38	2	18	1	1	1	2	2	3	40	4	1	1	10	10	0	0	1	1	24	1	40	6	3	16	3	1	1	1	0	2	2	3	2	4	2	15	0	3	18	16	45000	27500	18
40	1	15	2	0	2	0	1	1	50	2	0	0	6	7	0	0	2	1	28	1	40	11	5	12	1	0	1	1	1	1	2	0	5	4	2	11	3	3	12	15	23750	16250	14
62	2	16	1	2	2	2	1	1	28	3	1	1	12	97	0	?	2	3	19	0	-1	6	12	97	7	1	1	1	0	2	0	2	1	5	3	14	2	3	?	?	23750	23750	14
30	1	20	1	2	2	2	1	4	60	4	1	1	14	97	0	?	2	5	0	0	-1	2	11	97	7	7	2	0	1	2	0	1	5	5	5	20	1	4	?	?	67500	67500	20
49	1	20	1	1	1	3	1	4	40	4	2	1	16	16	1	1	1	5	0	0	-1	2	3	97	7	1	1	1	0	2	0	3	1	5	3	22	2	4	?	?	?	?	22
43	1	18	1	0	1	0	1	4	40	4	0	1	12	16	0	1	1	1	23	1	40	4	8	16	3	4	1	2	1	1	1	0	5	5	4	21	2	4	16	18	87500	87500	21
41	1	14	8	0	0	2	3	1	-1	1	1	0	0	16	0	1	?	1	36	7	-1	0	1	98	0	3	3	0	1	2	3	1	5	5	5	7	5	1	?	?	13750	7500	10
57	2	10	8	0	0	1	4	1	-1	0	1	0	98	97	0	?	?	2	14	0	-1	2	5	97	7	5	1	2	2	3	0	1	5	5	5	0	6	1	?	?	3500	?	3
30	2	10	7	0	1	0	3	1	-1	0	0	0	98	10	?	0	1	3	18	0	-1	2	1	97	7	1	2	0	8	2	0	0	5	5	5	0	2	5	?	?	6500	?	6
36	1	8	4	0	2	0	3	1	-1	0	0	0	0	0	0	0	2	1	20	7	-1	9	11	0	0	3	3	0	8	2	1	0	8	8	8	9	8	1	0	8	11250	11250	9
52	2	6	2	0	2	0	1	1	20	0	0	0	12	12	0	0	2	4	45	0	-1	1	3	97	7	3	3	0	2	3	0	0	5	5	4	7	3	2	?	?	7500	7500	7
99	2	12	1	1	1	3	2	4	99	1	1	0	14	20	0	1	1	1	17	1	99	0	99	16	3	2	1	3	0	1	1	9	1	2	3	21	3	4	12	16	87500	87500	21
47	1	16	1	0	3	0	2	4	99	3	0	1	12	12	0	0	2	5	0	0	-1	2	10	97	7	1	1	1	1	3	0	0	2	2	2	21	1	4	?	?	87500	87500	21
32	1	16	1	2	1	3	1	4	60	3	2	1	12	14	0	0	1	5	0	0	-1	3	2	97	7	1	1	1	0	2	0	3	2	4	3	21	2	5	?	?	87500	87500	21
74	1	10	5	0	0	2	3	4	-1	0	1	0	12	12	?	0	?	1	29	5	-1	2	1	10	0	0	1	1	2	2	1	1	3	5	3	0	6	3	10	10	?	?	22
35	2	16	1	1	1	3	1	4	40	3	1	1	12	8	0	0	1	1	27	1	40	3	5	16	3	5	1	1	1	2	2	2	2	5	8	18	2	4	16	16	87500	45000	21
31	2	16	1	0	2	0	1	3	28	3	0	1	12	13	0	0	2	1	23	1	40	2	7	16	3	5	2	0	2	2	2	0	3	2	3	15	1	3	16	16	55000	27500	19
40	1	18	1	0	1	0	1	4	65	4	0	1	12	17	0	1	1	1	30	7	-1	11	6	20	4	5	1	2	1	2	1	0	2	3	2	21	5	4	20	18	87500	87500	21
30	2	16	1	2	2	3	1	4	40	3	1	1	9	97	0	?	2	5	0	0	-1	1	12	97	7	6	2	0	0	2	0	1	2	5	3	22	2	3	?	?	?	?	22
51	1	12	1	0	2	0	1	4	35	1	0	0	4	4	0	0	2	1	30	1	37	6	11	7	0	5	1	2	1	2	2	0	1	1	2	19	2	3	7	12	87500	55000	21
76	1	12	5	0	0	2	2	1	-1	1	1	0	12	8	0	0	?	2	23	0	-1	1	12	97	7	5	1	2	1	3	0	1	2	2	2	0	3	3	?	?	11250	?	9
56	1	12	5	0	0	3	2	3	-1	1	2	0	12	6	0	0	?	1	47	1	40	4	8	16	3	0	1	1	0	2	1	1	3	5	2	0	12	3	16	12	55000	?	19
24	1	15	1	1	2	3	2	3	45	1	1	0	12	14	0	0	2	5	0	0	-1	2	3	97	7	0	1	1	0	2	0	2	3	4	3	15	2	2	?	?	55000	27500	19
38	1	16	1	1	1	3	2	4	60	3	2	1	16	16	1	1	1	1	25	1	40	3	3	16	3	0	1	1	0	1	1	3	1	4	2	21	0	5	16	16	87500	87500	21
74	1	12	1	1	2	3	3	4	70	1	8	0	5	8	0	0	2	1	24	5	-1	2	2	12	1	5	1	3	2	1	1	4	3	3	2	21	3	4	12	12	87500	87500	21
60	2	16	5	0	0	3	2	4	-1	3	2	1	97	16	?	1	?	1	24	1	40	1	12	16	3	5	1	2	2	2	2	2	3	4	2	21	2	5	16	16	87500	87500	21
63	2	14	1	0	1	0	2	4	35	2	0	0	8	98	0	?	1	1	25	5	-1	8	3	13	1	4	1	2	1	2	2	0	1	1	2	16	1	4	14	13	67500	32500	20
64	1	10	5	0	0	2	2	2	-1	0	2	0	8	8	0	0	?	1	19	1	42	2	2	12	1	6	1	2	1	2	1	3	2	5	1	0	3	3	12	10	37500	?	17
51	1	10	1	1	2	2	2	2	50	0	1	0	12	10	0	0	2	1	19	2	20	1	10	12	1	4	1	2	2	2	3	3	3	5	2	15	1	2	12	10	32500	27500	16
31	2	16	7	0	4	0	1	4	-1	3	0	1	14	14	0	0	2	1	28	1	40	3	8	16	3	4	3	0	8	2	2	0	3	3	4	0	5	2	16	16	?	?	98
74	2	14	7	0	1	0	1	2	-1	1	0	0	14	20	0	1	1	2	24	0	-1	3	3	97	7	5	1	2	8	2	0	0	3	3	5	0	2	4	?	?	37500	?	17
33	1	16	1	0	1	0	2	3	70	3	0	1	13	6	0	0	1	5	0	0	-1	4	10	97	7	4	2	0	1	2	0	0	3	4	3	19	2	4	?	?	55000	55000	19
27	1	20	1	1	1	3	2	2	40	4	2	1	12	13	0	0	1	5	0	0	-1	1	5	97	7	5	2	0	1	2	0	1	3	5	4	11	2	4	?	?	32500	16250	16
22	2	12	1	1	4	3	2	2	40	1	1	0	12	97	0	?	2	5	0	0	-1	3	4	97	7	6	2	0	2	2	0	1	8	8	8	11	3	3	?	?	27500	16250	15
40	1	13	1	0	1	0	3	3	45	1	0	0	12	7	0	0	1	1	25	7	-1	1	7	12	1	3	2	0	1	2	2	0	2	4	2	18	3	3	12	13	45000	45000	18
21	2	13	6	0	0	3	2	2	-1	1	2	0	16	16	1	1	?	5	0	0	-1	2	11	97	7	1	2	0	1	1	0	3	1	1	2	0	2	3	?	?	37500	?	17
33	2	12	2	0	2	0	2	1	12	1	0	0	12	8	0	0	2	4	18	0	-1	3	4	97	7	3	1	3	1	1	0	0	8	4	3	1	5	5	?	?	5500	500	5
43	2	12	1	1	2	3	2	2	50	1	1	0	15	3	1	0	2	3	28	0	-1	4	9	97	7	2	2	0	0	2	0	3	1	1	4	15	3	2	?	?	27500	27500	15
25	2	16	7	0	2	2	2	4	-1	3	1	1	16	14	1	0	2	1	26	1	45	3	3	16	3	7	2	0	1	2	1	2	3	4	4	0	3	4	16	16	87500	?	21
35	1	20	1	8	3	3	2	4	80	4	1	1	12	11	0	0	2	1	32	3	-1	3	7	19	4	1	1	1	1	2	2	2	3	8	4	18	3	4	19	20	87500	45000	21
22	2	16	6	0	0	0	2	4	-1	3	0	1	12	13	0	0	?	5	0	0	-1	2	5	97	7	6	2	0	1	1	0	0	1	4	3	2	2	1	?	?	87500	2000	21
39	1	18	1	0	2	0	2	2	60	4	0	1	99	99	?	?	2	5	0	0	-1	2	9	97	7	1	1	4	1	2	0	0	2	3	3	16	1	3	?	?	32500	32500	16
40	1	18	1	0	2	0	2	3	50	4	0	1	15	12	0	0	2	3	99	0	-1	7	6	97	7	6	1	3	2	2	0	0	3	4	3	19	1	4	?	?	55000	55000	19
66	1	12	5	0	0	2	2	4	-1	1	2	0	12	97	0	?	?	1	21	2	12	6	4	12	1	6	1	2	1	2	1	1	1	2	1	0	4	3	12	12	67500	?	20
19	1	13	6	0	0	3	9	4	-1	1	1	0	16	18	0	1	?	5	0	0	-1	3	99	97	7	3	2	0	2	2	0	2	9	9	9	5	1	3	?	?	87500	5500	21
69	1	12	5	0	0	1	2	1	-1	1	8	0	98	16	?	1	?	2	23	0	-1	1	10	97	7	5	1	3	2	2	0	3	2	4	2	0	4	2	?	?	23750	?	14
34	1	16	1	0	2	0	2	4	50	4	0	1	16	16	1	1	2	1	24	7	-1	2	1	16	3	3	1	1	8	2	2	0	1	4	4	20	2	2	16	16	67500	67500	20
19	2	11	2	1	2	2	2	4	21	0	2	0	12	16	0	1	2	5	0	0	-1	1	1	97	7	6	2	0	0	2	0	2	3	5	5	0	2	4	?	?	87500	?	21
43	2	16	7	0	2	3	4	4	-1	4	2	1	16	19	1	1	2	1	33	1	50	2	12	16	4	1	1	1	0	1	1	4	1	3	5	0	0	4	16	16	87500	?	21
77	2	12	1	1	1	3	1	3	35	1	2	0	12	12	0	0	1	2	20	0	-1	5	6	97	7	5	1	2	0	1	0	3	4	4	1	18	2	3	?	?	55000	45000	19
89	1	19	5	0	0	1	3	4	-1	4	8	1	98	97	0	?	?	2	23	0	-1	5	12	97	7	5	1	2	0	1	0	1	1	1	3	0	4	4	?	?	67500	?	20
44	1	16	3	0	1	0	2	4	-1	3	0	1	12	14	0	0	1	1	22	1	44	3	11	17	3	6	1	3	1	2	2	0	1	3	3	18	1	4	17	16	67500	45000	20
41	2	15	2	1	3	3	2	4	2	4	1	1	12	12	0	0	2	1	36	3	-1	4	3	9	0	5	1	2	1	2	1	2	1	3	2	3	5	3	15	9	87500	3500	21
53	2	17	6	0	0	3	2	2	-1	3	1	1	12	14	0	0	?	3	25	0	-1	3	11	97	7	1	1	3	0	3	0	5	1	2	4	0	3	2	?	?	32500	?	16
53	2	14	1	2	4	2	2	3	45	1	1	0	99	99	?	?	2	1	23	5	-1	2	5	13	1	5	1	3	1	3	1	3	2	2	2	17	3	2	14	13	55000	37500	19
38	2	16	1	1	1	3	9	4	60	3	1	1	16	16	1	1	1	1	31	8	-1	2	3	12	2	3	3	0	0	2	2	3	9	9	9	0	99	4	16	12	?	?	99
32	1	12	1	0	1	0	2	3	40	0	0	0	4	99	0	?	1	1	23	7	-1	9	1	10	0	2	2	0	1	1	2	0	1	3	2	13	6	3	10	12	45000	21250	18
39	2	14	1	2	1	2	3	2	40	1	1	0	10	98	0	0	1	1	20	1	40	1	12	14	1	0	2	0	1	2	2	4	3	3	4	13	2	2	14	14	37500	21250	17
55	2	16	3	2	2	3	3	2	-1	3	1	1	10	3	0	0	2	1	21	5	-1	2	10	12	1	6	1	2	0	2	1	2	2	4	2	13	2	2	16	12	27500	21250	15
47	2	11	1	0	2	0	1	3	40	0	0	0	10	12	0	0	2	1	17	3	-1	6	5	14	1	0	1	1	2	2	2	0	3	2	2	12	2	2	11	14	45000	18750	18
43	1	13	1	0	1	0	2	2	46	1	0	0	3	2	0	0	1	1	24	7	-1	4	2	12	1	0	2	0	1	2	1	0	1	8	4	17	1	3	12	13	37500	37500	17
37	1	14	3	0	3	0	2	2	-1	1	0	0	8	6	0	0	2	5	0	0	-1	1	1	97	7	1	1	3	1	2	0	0	3	4	3	16	6	2	?	?	32500	32500	16
46	1	15	1	1	2	3	1	3	60	1	1	0	12	17	0	1	2	3	31	0	-1	1	11	97	7	2	1	1	1	2	0	2	3	3	1	19	2	4	?	?	55000	55000	19
32	1	14	1	0	4	0	1	4	55	1	0	0	14	16	1	0	2	1	26	3	-1	2	6	16	3	5	1	3	8	3	2	0	3	4	4	98	2	5	16	14	87500	?	21
57	2	14	1	1	1	3	4	3	80	1	1	0	12	14	0	0	1	3	22	0	-1	4	2	97	7	2	1	1	0	1	0	3	1	1	3	18	0	4	?	?	45000	45000	18
28	2	17	1	1	2	3	2	4	40	3	1	1	12	10	0	0	2	5	0	0	-1	2	3	97	7	0	1	3	0	2	0	4	2	4	3	15	1	3	?	?	67500	27500	20
56	1	18	2	2	2	2	2	1	30	4	1	1	11	12	0	0	2	3	50	0	-1	4	4	97	7	2	1	1	1	2	0	1	2	3	2	2	4	2	?	?	5500	2000	5
33	2	14	2	2	2	3	2	1	20	1	1	0	99	99	?	?	2	5	0	0	-1	4	8	97	7	7	1	1	0	2	0	3	2	3	2	9	0	3	?	?	11250	11250	9
26	1	10	1	1	1	3	1	3	50	1	1	0	13	12	0	0	1	5	0	0	-1	2	12	97	7	1	1	1	2	2	0	2	2	5	3	19	1	4	?	?	55000	55000	19
45	2	14	1	2	1	2	2	4	40	1	1	0	11	12	0	0	1	1	20	1	40	7	12	12	1	0	1	1	2	2	2	3	2	4	2	16	1	4	14	12	87500	32500	21
44	1	12	1	2	2	3	2	3	55	1	1	0	12	19	0	1	2	1	22	2	20	3	8	12	1	3	2	0	2	2	2	4	3	3	4	17	0	3	12	12	55000	37500	19
54	2	15	7	0	4	3	2	3	-1	2	1	0	11	97	0	?	2	1	19	1	48	3	3	14	1	6	1	2	2	1	1	4	1	3	3	0	6	3	15	14	45000	?	18
46	2	14	1	1	2	2	2	3	41	2	1	0	14	18	0	1	2	3	22	0	-1	2	9	97	7	5	1	2	0	2	0	4	4	4	2	19	0	4	?	?	55000	55000	19
55	2	12	1	0	2	0	1	4	40	1	0	0	12	97	0	?	2	1	16	1	40	2	4	11	0	1	1	1	1	2	2	0	4	4	1	16	3	3	12	11	67500	32500	20
36	1	16	1	1	2	3	2	3	45	3	1	1	12	12	0	0	2	1	29	7	-1	3	6	16	3	6	1	2	0	2	1	4	2	4	5	19	2	4	16	16	55000	55000	19
25	2	13	1	0	2	0	2	4	48	1	0	0	16	12	1	0	2	5	0	0	-1	2	9	97	7	5	2	0	2	1	0	0	2	4	4	14	3	3	?	?	87500	23750	21
38	1	15	1	0	3	0	3	1	38	1	0	0	8	9	0	0	2	5	0	0	-1	4	1	97	7	4	2	0	1	3	0	0	1	2	1	0	2	2	?	?	500	?	1
54	2	9	8	0	0	3	4	1	-1	0	1	0	11	99	?	?	?	3	15	0	-1	2	5	97	7	5	1	2	1	2	0	2	4	4	2	0	4	2	?	?	7500	?	7
25	2	12	2	1	2	3	3	1	24	1	1	0	14	9	0	0	2	1	20	4	-1	4	7	12	1	3	2	0	2	2	3	2	2	4	1	9	2	1	12	12	13750	11250	10
35	2	11	7	0	3	2	3	1	-1	1	1	0	12	9	0	0	2	5	0	0	-1	3	7	97	7	1	2	0	1	3	0	2	4	4	2	0	2	2	?	?	7500	?	7
36	2	12	7	0	3	1	2	2	-1	1	2	0	12	12	0	0	2	1	21	1	40	1	1	12	1	5	1	3	1	3	1	3	4	4	4	0	2	3	12	12	27500	?	15
68	2	12	7	0	9	3	3	1	-1	1	1	0	12	8	0	0	?	1	20	5	-1	8	12	14	1	3	2	0	0	1	1	5	1	2	4	0	1	3	12	14	21250	?	13
47	2	12	2	0	1	0	3	3	20	1	0	0	12	12	0	0	1	1	19	1	40	1	8	14	1	3	1	1	8	9	1	0	3	4	4	12	5	3	12	14	55000	18750	19
49	1	13	1	1	1	2	1	4	40	1	1	0	9	8	0	0	1	1	24	1	40	6	4	13	1	2	1	1	1	2	1	3	2	3	4	19	2	3	13	13	87500	55000	21
52	1	10	1	1	2	3	1	2	40	0	2	0	10	10	?	?	2	1	25	1	40	6	12	13	1	2	1	3	0	2	1	3	2	2	2	11	3	2	13	10	27500	16250	15
46	1	14	4	0	2	0	3	3	-1	2	0	0	13	13	0	0	2	1	29	2	12	3	11	14	2	5	1	2	1	2	2	0	3	4	2	17	3	2	14	14	45000	37500	18
39	1	13	1	1	1	3	2	4	70	1	1	0	12	98	0	?	1	1	19	7	-1	6	7	13	1	2	1	3	1	1	1	3	3	4	3	20	1	4	13	13	67500	67500	20
67	2	7	5	0	0	3	2	1	-1	0	2	0	7	7	0	0	?	1	26	5	-1	2	4	7	0	6	1	2	1	1	1	2	2	2	2	0	4	3	7	7	21250	?	13
27	2	16	1	1	1	3	2	4	45	3	1	1	13	97	0	?	1	1	19	1	45	2	1	14	1	1	1	1	0	1	1	3	1	1	2	19	1	4	16	14	87500	55000	21
71	2	14	5	0	0	3	4	2	-1	2	8	0	98	10	?	?	?	2	22	0	-1	0	11	97	7	2	1	1	0	2	0	2	1	4	2	0	5	3	?	?	27500	?	15
68	2	13	5	0	0	3	3	4	-1	1	1	0	12	98	0	?	?	5	0	0	-1	2	8	97	7	3	1	2	0	1	0	5	1	1	3	0	2	3	?	?	?	?	22
26	2	11	2	2	3	2	2	1	20	0	1	0	12	97	0	?	2	4	20	0	-1	2	3	97	7	0	1	1	0	2	0	1	3	4	4	10	5	1	?	?	16250	13750	11
38	2	12	1	0	1	0	1	2	40	1	0	0	11	10	0	0	1	4	20	0	-1	3	5	97	7	1	1	1	2	2	0	0	5	5	3	15	3	3	?	?	27500	27500	15
47	2	13	7	0	9	0	1	1	-1	1	0	0	8	97	0	?	?	2	19	0	-1	1	3	97	7	0	1	1	1	2	0	0	3	4	3	0	3	3	?	?	13750	?	10
57	2	12	5	0	0	3	2	3	-1	1	1	0	12	7	0	0	?	1	21	5	-1	2	7	14	1	4	1	2	1	1	1	4	3	2	2	13	4	3	12	14	45000	21250	18
38	1	18	1	0	2	0	2	4	45	4	0	1	13	16	0	1	2	3	21	0	-1	2	6	97	7	5	1	2	1	3	0	0	2	4	2	20	1	4	?	?	67500	67500	20
29	1	14	1	1	2	3	2	4	55	1	1	0	12	98	0	0	2	5	0	0	-1	6	10	97	7	3	1	3	8	1	0	3	2	3	4	22	1	2	?	?	?	?	98
47	1	19	1	0	4	0	1	1	60	4	0	1	12	12	0	0	2	1	22	1	60	2	4	19	4	6	1	2	1	3	2	0	2	4	2	4	3	2	19	19	18750	4500	12
38	2	12	7	0	1	2	2	1	-1	1	2	0	13	97	0	?	1	1	19	1	40	2	11	10	0	1	1	1	1	2	2	1	4	4	2	0	3	3	12	10	23750	?	14
40	2	12	7	0	3	2	2	2	-1	1	1	0	16	8	0	0	2	1	18	1	40	5	8	9	0	3	1	3	0	2	2	4	2	2	2	0	2	3	12	9	37500	?	17
38	2	13	1	1	3	2	2	1	35	1	1	0	12	16	0	0	2	1	23	1	40	5	8	16	1	5	1	3	0	2	2	3	2	4	2	4	2	1	13	16	16250	4500	11
22	1	15	2	1	1	3	2	1	20	1	2	0	16	16	1	1	1	5	0	0	-1	9	2	97	7	1	1	2	1	2	0	3	1	2	4	2	1	2	?	?	16250	2000	11
40	1	12	3	1	1	3	2	3	-1	1	1	0	15	15	0	0	1	5	0	0	-1	4	5	97	7	5	1	2	2	2	0	3	2	2	2	18	3	3	?	?	45000	45000	18
43	2	12	1	1	1	2	2	2	60	1	1	0	98	98	?	?	1	3	18	0	-1	3	9	97	7	7	1	1	0	2	0	4	5	8	3	16	2	3	?	?	32500	32500	16
42	2	13	1	2	1	3	2	2	65	1	1	0	8	12	0	0	1	3	19	0	-1	7	1	97	7	3	2	0	0	2	0	3	1	2	3	15	1	4	?	?	27500	27500	15
29	2	12	7	0	2	0	3	1	-1	1	0	0	12	98	0	0	2	4	21	0	-1	4	12	97	7	0	2	0	2	2	0	0	5	5	4	0	5	1	?	?	7500	?	7
26	2	15	6	0	0	0	2	1	-1	1	0	0	16	97	1	?	?	1	22	4	-1	1	3	12	1	1	1	1	1	3	1	0	3	3	3	0	6	1	15	12	11250	?	9
45	1	9	4	2	3	2	3	1	-1	0	1	0	97	6	?	0	2	4	19	0	-1	6	10	97	7	3	2	0	0	3	0	2	5	5	4	0	5	1	?	?	5500	?	5
60	1	12	1	0	2	0	2	2	50	1	0	0	12	8	0	0	2	3	18	0	-1	2	12	97	7	2	1	9	1	2	0	0	5	5	1	15	2	3	?	?	27500	27500	15
72	2	8	5	0	0	2	3	1	-1	0	2	0	8	8	0	0	?	1	30	5	-1	3	7	9	0	3	1	9	2	3	2	3	3	3	1	0	6	2	8	9	13750	?	10
31	2	12	7	0	1	3	1	1	-1	1	1	0	98	98	?	?	1	3	24	0	-1	3	2	97	7	3	2	0	0	2	0	2	4	3	1	0	3	1	?	?	9000	?	8
31	2	12	7	0	4	2	3	1	-1	1	1	0	9	8	0	0	2	1	24	1	48	3	2	12	1	3	1	3	1	2	2	2	4	5	2	0	5	2	12	12	18750	?	12
47	1	6	1	0	1	0	1	2	40	0	0	0	12	12	0	0	1	1	20	7	-1	5	10	12	1	0	1	1	1	1	1	0	4	5	1	15	3	1	12	6	27500	27500	15
28	2	11	4	2	2	3	3	4	-1	1	1	0	98	98	0	0	2	1	17	1	40	5	3	11	1	2	2	0	1	1	1	5	2	3	2	0	4	1	11	11	?	?	98
36	1	16	1	0	2	0	2	4	50	3	0	1	18	20	1	1	2	1	27	2	24	4	6	16	3	7	1	4	2	2	1	0	2	3	4	17	2	3	16	16	87500	37500	21
45	1	16	1	1	1	2	2	3	40	3	1	1	12	16	0	1	1	1	20	2	26	2	8	16	3	1	1	1	2	3	3	4	3	5	4	17	2	3	16	16	45000	37500	18
53	1	18	1	1	2	3	2	3	50	4	1	1	12	16	0	1	2	1	27	1	50	5	2	16	3	0	1	1	1	3	1	1	2	2	2	15	1	3	16	18	55000	27500	19
58	1	16	4	1	8	3	2	1	-1	3	1	1	14	16	0	1	?	3	22	0	-1	1	2	97	7	0	1	1	1	2	0	4	2	2	2	1	2	5	?	?	2000	500	2
44	2	12	1	0	2	0	3	1	40	1	0	0	97	16	?	0	2	3	18	0	-1	2	8	97	7	1	1	1	1	2	0	0	1	3	4	14	0	2	?	?	23750	23750	14
49	1	16	1	0	1	0	3	4	40	3	0	1	12	16	0	1	1	1	27	7	-1	4	3	12	1	3	2	0	8	2	1	0	3	4	1	21	1	3	12	16	87500	87500	21
71	2	14	5	0	0	2	2	2	-1	1	1	0	12	8	0	0	?	1	24	5	-1	1	12	12	1	1	1	2	0	1	1	3	1	3	2	0	3	3	14	12	27500	?	15
57	2	16	1	1	1	3	1	3	40	3	2	1	12	16	0	0	1	3	19	0	-1	0	8	97	7	2	1	1	0	1	0	2	1	1	4	19	1	3	?	?	55000	55000	19
66	2	16	2	1	2	2	3	3	12	3	2	1	14	12	0	0	2	5	0	0	-1	1	6	97	7	6	1	2	0	1	0	2	1	3	3	15	2	3	?	?	45000	27500	18
39	2	12	1	0	1	0	2	3	40	1	0	0	8	4	0	0	1	1	21	1	40	4	10	12	1	0	1	1	2	2	2	0	2	2	2	13	1	3	12	12	45000	21250	18
48	2	12	1	2	1	2	2	2	48	1	2	0	12	12	0	0	1	3	27	0	-1	2	2	97	7	5	1	2	1	2	0	2	5	5	1	14	2	3	?	?	27500	23750	15
38	2	12	2	1	3	2	2	1	14	1	1	0	9	12	0	0	2	3	20	0	-1	2	4	97	7	4	2	0	0	3	0	2	3	2	2	9	4	3	?	?	11250	11250	9
77	2	12	5	0	0	2	2	2	-1	1	1	0	8	8	0	0	?	1	19	5	-1	3	9	12	1	1	1	2	1	2	2	3	8	4	2	0	5	3	12	12	32500	?	16
32	2	9	1	2	1	2	1	2	40	0	2	0	98	11	0	0	1	1	22	1	40	4	12	9	0	0	1	2	2	2	2	9	3	3	2	11	3	3	9	9	37500	16250	17
22	2	15	6	0	0	3	2	4	-1	1	2	0	7	18	0	1	?	5	0	0	-1	2	6	97	7	6	2	0	0	2	0	9	4	8	3	0	2	4	?	?	?	?	22
30	2	14	3	0	4	0	1	2	-1	1	0	0	14	16	0	1	2	1	22	8	-1	5	1	12	1	0	1	1	2	1	1	0	2	2	3	12	99	3	14	12	27500	18750	15
41	1	15	1	1	1	2	2	1	40	1	2	0	98	12	0	0	1	3	20	0	-1	6	9	97	7	3	2	0	0	2	0	2	2	5	2	8	2	1	?	?	9000	9000	8
34	2	14	1	0	1	0	2	1	45	2	0	0	14	6	0	0	1	4	24	0	-1	2	7	97	7	0	1	1	2	2	0	0	4	4	4	14	2	3	?	?	23750	23750	14
26	2	12	7	0	2	2	1	1	-1	1	1	0	14	97	0	?	2	5	0	0	-1	11	4	97	7	1	1	1	2	2	0	2	5	8	3	11	5	1	?	?	16250	16250	11
39	2	16	1	1	1	2	1	4	50	3	1	1	12	16	0	1	1	5	0	0	-1	2	9	97	7	0	1	1	1	3	0	2	3	5	2	16	3	3	?	?	87500	32500	21
41	2	19	1	0	1	0	2	4	55	4	0	1	14	97	0	?	1	1	19	7	-1	3	11	12	1	5	1	2	1	1	1	0	2	3	2	20	1	4	19	12	87500	67500	21
68	2	12	7	0	9	2	2	4	-1	1	2	0	12	16	0	1	?	1	21	5	-1	6	5	16	1	6	1	2	0	2	2	2	2	3	2	0	4	4	12	16	67500	?	20
41	2	14	7	0	2	2	4	4	-1	1	2	0	12	16	0	1	2	1	19	1	89	2	6	19	4	4	1	2	1	2	1	5	1	4	3	0	4	4	14	19	87500	?	21
56	2	10	1	2	2	3	1	2	40	0	2	0	98	13	?	0	2	1	14	9	99	4	6	99	0	0	1	1	2	1	9	2	3	5	2	15	1	3	?	?	27500	27500	15
85	2	5	5	0	0	2	2	1	-1	0	1	0	98	98	?	?	?	2	15	0	-1	1	2	97	7	0	1	1	1	3	0	3	4	5	4	0	16	3	?	?	6500	?	6
65	1	11	8	0	0	2	2	1	-1	0	1	0	99	97	0	?	?	5	0	0	-1	7	6	97	7	1	2	0	0	2	0	5	2	2	4	0	5	2	?	?	4500	?	4
35	2	10	1	0	2	0	1	2	37	0	0	0	12	97	0	?	2	4	19	0	-1	2	5	97	7	5	2	0	2	1	0	0	5	5	5	16	4	3	?	?	32500	32500	16
32	1	15	1	1	3	2	3	2	57	1	1	0	12	97	0	?	2	1	26	1	40	3	1	16	2	0	1	1	1	2	2	1	2	4	2	14	2	3	16	15	37500	23750	17
49	2	11	1	1	2	3	2	4	80	1	1	0	99	97	0	?	2	2	18	0	-1	4	8	97	7	0	2	0	1	2	0	1	3	4	4	15	2	3	?	?	87500	27500	21
28	1	12	1	1	2	2	1	1	52	1	2	0	12	14	0	0	2	5	0	0	-1	7	3	97	7	4	2	0	2	2	0	2	3	2	2	14	3	3	?	?	23750	23750	14
45	1	19	1	1	1	2	3	4	75	4	1	1	15	17	0	1	1	1	22	2	5	5	12	15	1	5	1	2	0	1	1	4	1	4	3	21	0	4	15	19	87500	87500	21
28	1	18	1	0	4	0	2	4	40	4	0	1	12	12	0	0	2	1	26	1	40	3	1	17	4	6	1	2	1	2	1	0	3	3	4	16	1	4	17	18	67500	32500	20
61	2	16	2	1	2	2	2	2	12	3	2	1	98	98	0	0	2	1	23	1	40	3	2	17	3	6	1	2	0	2	2	4	1	1	2	0	2	2	16	17	32500	?	16
35	1	19	1	0	3	0	2	4	60	4	0	1	12	12	0	0	2	1	27	3	-1	2	8	20	4	5	1	2	1	2	1	0	4	4	2	18	3	4	20	19	87500	45000	21
